,1,2,3.0,Page Level 4,Page Layout,Existing / Additional Page ?,Inspiration / Current URL (if existing page),Who should write the content?,Notes,Target Keyword,SV,KWD,Additional KWs,Old H1,New Header,Old Title,New Title,Chars (50-65),URL,Old Metas,New Meta Description,Chars (130-160),Type of Content ,Notes,"Original URL 
(if rewritten) ",Document Link,Notes,PSD,Des. URL,Notes,Dev. URL,Date Published ,Live URL ,map_id,map_data,meta_tag,H1_tag,New Header ,Extracted Text,Meta_Link,H1_Link,Article_Link,Title_Link,Page_type,H1_id,H1_com,Meta_id,Meta_com,Article_link,Article_id,Title_id,Title_com,H1_Updated_DB,Meta_Updated_DB,Title_Updated_DB,Fields_Tables_D
100,ArchLinux: 201411-19: mingw-w64-binutils: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-19-mingw-w64-binutils-multiple-issues,,,,,,,ArchLinux: 201411-19: mingw-w64-binutils: multiple issues,,ArchLinux: 201411-19: mingw-w64-binutils: multiple issues | LinuxSe...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-19-mingw-w64-binutils-multiple-issues,ArchLinux: 201411-19: mingw-w64-binutils: multiple issues - Arch Linux Security Advisory ASA-201411-19 Severity: Medium Date: 2014-11-19 CVE-ID: CVE-2014-8484 C,,0,Website Page,,,,,,,,,,,100,,False,False,,archlinux-201411-19-mingw-w64-binutils-multiple-issues,,,,,,,,,,,,,,False,False,False,False
101,ArchLinux: 201411-2: aircrack-ng: multiple vulnerabilities,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-2-aircrack-ng-multiple-vulnerabilities,,,,,,,ArchLinux: 201411-2: aircrack-ng: multiple vulnerabilities,,ArchLinux: 201411-2: aircrack-ng: multiple vulnerabilities | LinuxS...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-2-aircrack-ng-multiple-vulnerabilities,"ArchLinux: 201411-2: aircrack-ng: multiple vulnerabilities - Arch Linux Security Advisory ASA-201411-2 Severity: Critical Date: 2014-11-03 CVE-ID: CVE-2014-8321,",,0,Website Page,,,,,,,,,,,101,,False,False,,archlinux-201411-2-aircrack-ng-multiple-vulnerabilities,,,,,,,,,,,,,,False,False,False,False
102,ArchLinux: 201411-20: avr-binutils: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-20-avr-binutils-multiple-issues,,,,,,,ArchLinux: 201411-20: avr-binutils: multiple issues,,ArchLinux: 201411-20: avr-binutils: multiple issues | LinuxSecurity...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-20-avr-binutils-multiple-issues,ArchLinux: 201411-20: avr-binutils: multiple issues - Arch Linux Security Advisory ASA-201411-20 Severity: Medium Date: 2014-11-19 CVE-ID: CVE-2014-8484 C,,0,Website Page,,,,,,,,,,,102,,False,False,,archlinux-201411-20-avr-binutils-multiple-issues,,,,,,,,,,,,,,False,False,False,False
103,ArchLinux: 201411-21: clamav: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-21-clamav-denial-of-service,,,,,,,ArchLinux: 201411-21: clamav: denial of service,,ArchLinux: 201411-21: clamav: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-21-clamav-denial-of-service,ArchLinux: 201411-21: clamav: denial of service - Arch Linux Security Advisory ASA-201411-21 Severity: Low Date: 2014-11-20 CVE-ID: CVE-2013-6497 Pack,,0,Website Page,,,,,,,,,,,103,,False,False,,archlinux-201411-21-clamav-denial-of-service,,,,,,,,,,,,,,False,False,False,False
104,ArchLinux: 201411-22: wireshark-cli: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-22-wireshark-cli-denial-of-service,,,,,,,ArchLinux: 201411-22: wireshark-cli: denial of service,,ArchLinux: 201411-22: wireshark-cli: denial of service | LinuxSecur...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-22-wireshark-cli-denial-of-service,ArchLinux: 201411-22: wireshark-cli: denial of service - Arch Linux Security Advisory ASA-201411-22 Severity: Medium Date: 2014-11-20 CVE-ID: CVE-2014-8710 C,,0,Website Page,,,,,,,,,,,104,,False,False,,archlinux-201411-22-wireshark-cli-denial-of-service,,,,,,,,,,,,,,False,False,False,False
105,ArchLinux: 201411-23: wireshark-gtk: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-23-wireshark-gtk-denial-of-service,,,,,,,ArchLinux: 201411-23: wireshark-gtk: denial of service,,ArchLinux: 201411-23: wireshark-gtk: denial of service | LinuxSecur...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-23-wireshark-gtk-denial-of-service,ArchLinux: 201411-23: wireshark-gtk: denial of service - Arch Linux Security Advisory ASA-201411-23 Severity: Medium Date: 2014-11-20 CVE-ID: CVE-2014-8710 C,,0,Website Page,,,,,,,,,,,105,,False,False,,archlinux-201411-23-wireshark-gtk-denial-of-service,,,,,,,,,,,,,,False,False,False,False
106,ArchLinux: 201411-24: wireshark-qt: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-24-wireshark-qt-denial-of-service,,,,,,,ArchLinux: 201411-24: wireshark-qt: denial of service,,ArchLinux: 201411-24: wireshark-qt: denial of service | LinuxSecuri...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-24-wireshark-qt-denial-of-service,ArchLinux: 201411-24: wireshark-qt: denial of service - Arch Linux Security Advisory ASA-201411-24 Severity: Medium Date: 2014-11-20 CVE-ID: CVE-2014-8710 C,,0,Website Page,,,,,,,,,,,106,,False,False,,archlinux-201411-24-wireshark-qt-denial-of-service,,,,,,,,,,,,,,False,False,False,False
107,ArchLinux: 201411-25: drupal: session hijacking and denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-25-drupal-session-hijacking-and-denial-of-service,,,,,,,ArchLinux: 201411-25: drupal: session hijacking and denial of service,,ArchLinux: 201411-25: drupal: session hijacking and denial of servi...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-25-drupal-session-hijacking-and-denial-of-service,ArchLinux: 201411-25: drupal: session hijacking and denial of service - Arch Linux Security Advisory ASA-201411-25 Severity: Medium Date: 2014-11-20 CVE-ID: CVE-2014-9015 C,,0,Website Page,,,,,,,,,,,107,,False,False,,archlinux-201411-25-drupal-session-hijacking-and-denial-of-service,,,,,,,,,,,,,,False,False,False,False
108,ArchLinux: 201411-26: chromium: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-26-chromium-multiple-issues,,,,,,,ArchLinux: 201411-26: chromium: multiple issues,,ArchLinux: 201411-26: chromium: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-26-chromium-multiple-issues,ArchLinux: 201411-26: chromium: multiple issues - Arch Linux Security Advisory ASA-201411-26 Severity: High Date: 2014-11-20 CVE-ID: CVE-2014-7899 CVE,,0,Website Page,,,,,,,,,,,108,,False,False,,archlinux-201411-26-chromium-multiple-issues,,,,,,,,,,,,,,False,False,False,False
109,ArchLinux: 201411-27: glibc: command execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-27-glibc-command-execution,,,,,,,ArchLinux: 201411-27: glibc: command execution,,ArchLinux: 201411-27: glibc: command execution | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-27-glibc-command-execution,ArchLinux: 201411-27: glibc: command execution - Arch Linux Security Advisory ASA-201411-27 Severity: Medium Date: 2014-11-21 CVE-ID: CVE-2014-7817 P,,0,Website Page,,,,,,,,,,,109,,False,False,,archlinux-201411-27-glibc-command-execution,,,,,,,,,,,,,,False,False,False,False
110,ArchLinux: 201411-28: dbus: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-28-dbus-denial-of-service,,,,,,,ArchLinux: 201411-28: dbus: denial of service,,ArchLinux: 201411-28: dbus: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-28-dbus-denial-of-service,ArchLinux: 201411-28: dbus: denial of service - Arch Linux Security Advisory ASA-201411-28 Severity: Medium Date: 2014-11-23 CVE-ID: CVE-2014-7824 P,,0,Website Page,,,,,,,,,,,110,,False,False,,archlinux-201411-28-dbus-denial-of-service,,,,,,,,,,,,,,False,False,False,False
111,ArchLinux: 201411-29: pcre: heap buffer overflow,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-29-pcre-heap-buffer-overflow,,,,,,,ArchLinux: 201411-29: pcre: heap buffer overflow,,ArchLinux: 201411-29: pcre: heap buffer overflow | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-29-pcre-heap-buffer-overflow,ArchLinux: 201411-29: pcre: heap buffer overflow - Arch Linux Security Advisory ASA-201411-29 Severity: Low Date: 2014-11-26 CVE-ID: CVE-2014-8964 Pack,,0,Website Page,,,,,,,,,,,111,,False,False,,archlinux-201411-29-pcre-heap-buffer-overflow,,,,,,,,,,,,,,False,False,False,False
112,ArchLinux: 201411-3: mantisbt: sql injection,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-3-mantisbt-sql-injection,,,,,,,ArchLinux: 201411-3: mantisbt: sql injection,,ArchLinux: 201411-3: mantisbt: sql injection | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-3-mantisbt-sql-injection,ArchLinux: 201411-3: mantisbt: sql injection - Arch Linux Security Advisory ASA-201411-3 Severity: Critical Date: 2014-11-05 CVE-ID: CVE-2014-8554,,0,Website Page,,,,,,,,,,,112,,False,False,,archlinux-201411-3-mantisbt-sql-injection,,,,,,,,,,,,,,False,False,False,False
113,ArchLinux: 201411-30: flac: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-30-flac-arbitrary-code-execution,,,,,,,ArchLinux: 201411-30: flac: arbitrary code execution,,ArchLinux: 201411-30: flac: arbitrary code execution | LinuxSecurit...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-30-flac-arbitrary-code-execution,ArchLinux: 201411-30: flac: arbitrary code execution - Arch Linux Security Advisory ASA-201411-30 Severity: High Date: 2014-11-26 CVE-ID: CVE-2014-8962 CVE,,0,Website Page,,,,,,,,,,,113,,False,False,,archlinux-201411-30-flac-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
114,ArchLinux: 201411-31: libksba: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-31-libksba-denial-of-service,,,,,,,ArchLinux: 201411-31: libksba: denial of service,,ArchLinux: 201411-31: libksba: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-31-libksba-denial-of-service,ArchLinux: 201411-31: libksba: denial of service - Arch Linux Security Advisory ASA-201411-31 Severity: Medium Date: 2014-11-28 CVE-ID: CVE-2014-9087 P,,0,Website Page,,,,,,,,,,,114,,False,False,,archlinux-201411-31-libksba-denial-of-service,,,,,,,,,,,,,,False,False,False,False
115,ArchLinux: 201411-32: icecast: information leak,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-32-icecast-information-leak,,,,,,,ArchLinux: 201411-32: icecast: information leak,,ArchLinux: 201411-32: icecast: information leak | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-32-icecast-information-leak,ArchLinux: 201411-32: icecast: information leak - Arch Linux Security Advisory ASA-201411-32 Severity: Critical Date: 2014-11-28 CVE-ID: CVE-2014-9018,,0,Website Page,,,,,,,,,,,115,,False,False,,archlinux-201411-32-icecast-information-leak,,,,,,,,,,,,,,False,False,False,False
116,ArchLinux: 201411-33: libjpeg-turbo: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-33-libjpeg-turbo-denial-of-service,,,,,,,ArchLinux: 201411-33: libjpeg-turbo: denial of service,,ArchLinux: 201411-33: libjpeg-turbo: denial of service | LinuxSecur...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-33-libjpeg-turbo-denial-of-service,ArchLinux: 201411-33: libjpeg-turbo: denial of service - Arch Linux Security Advisory ASA-201411-33 Severity: Medium Date: 2014-11-28 CVE-ID: CVE-2014-9092 P,,0,Website Page,,,,,,,,,,,116,,False,False,,archlinux-201411-33-libjpeg-turbo-denial-of-service,,,,,,,,,,,,,,False,False,False,False
117,ArchLinux: 201411-4: polarssl: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-4-polarssl-multiple-issues,,,,,,,ArchLinux: 201411-4: polarssl: multiple issues,,ArchLinux: 201411-4: polarssl: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-4-polarssl-multiple-issues,"ArchLinux: 201411-4: polarssl: multiple issues - Arch Linux Security Advisory ASA-201411-4 Severity: Medium Date: 2014-11-06 CVE-ID: CVE-2014-8627, C",,0,Website Page,,,,,,,,,,,117,,False,False,,archlinux-201411-4-polarssl-multiple-issues,,,,,,,,,,,,,,False,False,False,False
118,ArchLinux: 201411-5: konversation: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-5-konversation-denial-of-service,,,,,,,ArchLinux: 201411-5: konversation: denial of service,,ArchLinux: 201411-5: konversation: denial of service | LinuxSecurit...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-5-konversation-denial-of-service,ArchLinux: 201411-5: konversation: denial of service - Arch Linux Security Advisory ASA-201411-5 Severity: Low Date: 2014-11-09 CVE-ID: CVE-2014-8483 Packa,,0,Website Page,,,,,,,,,,,118,,False,False,,archlinux-201411-5-konversation-denial-of-service,,,,,,,,,,,,,,False,False,False,False
119,ArchLinux: 201411-6: kdebase-workspace: local privilege escalation,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-6-kdebase-workspace-local-privilege-escalation,,,,,,,ArchLinux: 201411-6: kdebase-workspace: local privilege escalation,,ArchLinux: 201411-6: kdebase-workspace: local privilege escalation ...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-6-kdebase-workspace-local-privilege-escalation,ArchLinux: 201411-6: kdebase-workspace: local privilege escalation - Arch Linux Security Advisory ASA-201411-6 Severity: Medium Date: 2014-11-10 CVE-ID: CVE-2014-8651 Pa,,0,Website Page,,,,,,,,,,,119,,False,False,,archlinux-201411-6-kdebase-workspace-local-privilege-escalation,,,,,,,,,,,,,,False,False,False,False
120,ArchLinux: 201411-7: curl: out-of-bounds read,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-7-curl-out-of-bounds-read,,,,,,,ArchLinux: 201411-7: curl: out-of-bounds read,,ArchLinux: 201411-7: curl: out-of-bounds read | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-7-curl-out-of-bounds-read,ArchLinux: 201411-7: curl: out-of-bounds read - Arch Linux Security Advisory ASA-201411-7 Severity: Medium Date: 2014-11-11 CVE-ID: CVE-2014-3707 Pa,,0,Website Page,,,,,,,,,,,120,,False,False,,archlinux-201411-7-curl-out-of-bounds-read,,,,,,,,,,,,,,False,False,False,False
121,ArchLinux: 201411-8: mantisbt: arbitrary code execution and unrestricted access,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-8-mantisbt-arbitrary-code-execution-and-unrestricted-access,,,,,,,ArchLinux: 201411-8: mantisbt: arbitrary code execution and unrestricted access,,ArchLinux: 201411-8: mantisbt: arbitrary code execution and unrestr...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-8-mantisbt-arbitrary-code-execution-and-unrestricted-access,ArchLinux: 201411-8: mantisbt: arbitrary code execution and unrestricted access - Arch Linux Security Advisory ASA-201411-8 Severity: Critical Date: 2014-11-12 CVE-ID: CVE-2014-7146,,0,Website Page,,,,,,,,,,,121,,False,False,,archlinux-201411-8-mantisbt-arbitrary-code-execution-and-unrestricted-access,,,,,,,,,,,,,,False,False,False,False
122,ArchLinux: 201411-9: file: denial of service through out-of-bounds read,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-9-file-denial-of-service-through-out-of-bounds-read,,,,,,,ArchLinux: 201411-9: file: denial of service through out-of-bounds read,,ArchLinux: 201411-9: file: denial of service through out-of-bounds ...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201411-9-file-denial-of-service-through-out-of-bounds-read,ArchLinux: 201411-9: file: denial of service through out-of-bounds read - Arch Linux Security Advisory ASA-201411-9 Severity: Medium Date: 2014-11-12 CVE-ID: CVE-2014-3710 Pa,,0,Website Page,,,,,,,,,,,122,,False,False,,archlinux-201411-9-file-denial-of-service-through-out-of-bounds-read,,,,,,,,,,,,,,False,False,False,False
123,ArchLinux: 201412-1: gnupg: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-1-gnupg-denial-of-service,,,,,,,ArchLinux: 201412-1: gnupg: denial of service,,ArchLinux: 201412-1: gnupg: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-1-gnupg-denial-of-service,ArchLinux: 201412-1: gnupg: denial of service - Arch Linux Security Advisory ASA-201412-1 Severity: Medium Date: 2014-12-01 CVE-ID: CVE-2014-9087 Pa,,0,Website Page,,,,,,,,,,,123,,False,False,,archlinux-201412-1-gnupg-denial-of-service,,,,,,,,,,,,,,False,False,False,False
124,ArchLinux: 201412-10: nvidia-304xx: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-10-nvidia-304xx-arbitrary-code-execution,,,,,,,ArchLinux: 201412-10: nvidia-304xx: arbitrary code execution,,ArchLinux: 201412-10: nvidia-304xx: arbitrary code execution | Linu...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-10-nvidia-304xx-arbitrary-code-execution,ArchLinux: 201412-10: nvidia-304xx: arbitrary code execution - Arch Linux Security Advisory ASA-201412-10 Severity: Critical Date: 2014-12-12 CVE-ID: CVE-2014-8091,,0,Website Page,,,,,,,,,,,124,,False,False,,archlinux-201412-10-nvidia-304xx-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
125,ArchLinux: 201412-11: nvidia-340xx: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-11-nvidia-340xx-arbitrary-code-execution,,,,,,,ArchLinux: 201412-11: nvidia-340xx: arbitrary code execution,,ArchLinux: 201412-11: nvidia-340xx: arbitrary code execution | Linu...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-11-nvidia-340xx-arbitrary-code-execution,ArchLinux: 201412-11: nvidia-340xx: arbitrary code execution - Arch Linux Security Advisory ASA-201412-11 Severity: Critical Date: 2014-12-12 CVE-ID: CVE-2014-8091,,0,Website Page,,,,,,,,,,,125,,False,False,,archlinux-201412-11-nvidia-340xx-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
126,ArchLinux: 201412-12: nvidia: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-12-nvidia-arbitrary-code-execution,,,,,,,ArchLinux: 201412-12: nvidia: arbitrary code execution,,ArchLinux: 201412-12: nvidia: arbitrary code execution | LinuxSecur...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-12-nvidia-arbitrary-code-execution,ArchLinux: 201412-12: nvidia: arbitrary code execution - Arch Linux Security Advisory ASA-201412-12 Severity: Critical Date: 2014-12-12 CVE-ID: CVE-2014-8091,,0,Website Page,,,,,,,,,,,126,,False,False,,archlinux-201412-12-nvidia-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
127,ArchLinux: 201412-13: flashplugin: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-13-flashplugin-multiple-issues,,,,,,,ArchLinux: 201412-13: flashplugin: multiple issues,,ArchLinux: 201412-13: flashplugin: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-13-flashplugin-multiple-issues,ArchLinux: 201412-13: flashplugin: multiple issues - Arch Linux Security Advisory ASA-201412-13 Severity: Critical Date: 2014-12-12 CVE-ID: CVE-2014-0580,,0,Website Page,,,,,,,,,,,127,,False,False,,archlinux-201412-13-flashplugin-multiple-issues,,,,,,,,,,,,,,False,False,False,False
128,ArchLinux: 201412-14: xorg-server: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-14-xorg-server-multiple-issues,,,,,,,ArchLinux: 201412-14: xorg-server: multiple issues,,ArchLinux: 201412-14: xorg-server: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-14-xorg-server-multiple-issues,ArchLinux: 201412-14: xorg-server: multiple issues - Arch Linux Security Advisory ASA-201412-14 Severity: Critical Date: 2014-12-12 CVE-ID: CVE-2014-8091,,0,Website Page,,,,,,,,,,,128,,False,False,,archlinux-201412-14-xorg-server-multiple-issues,,,,,,,,,,,,,,False,False,False,False
129,ArchLinux: 201412-15: python2: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-15-python2-multiple-issues,,,,,,,ArchLinux: 201412-15: python2: multiple issues,,ArchLinux: 201412-15: python2: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-15-python2-multiple-issues,ArchLinux: 201412-15: python2: multiple issues - Arch Linux Security Advisory ASA-201412-15 Severity: Medium Date: 2014-12-15 CVE-ID: CVE-2013-1752 C,,0,Website Page,,,,,,,,,,,129,,False,False,,archlinux-201412-15-python2-multiple-issues,,,,,,,,,,,,,,False,False,False,False
130,ArchLinux: 201412-16: docker: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-16-docker-multiple-issues,,,,,,,ArchLinux: 201412-16: docker: multiple issues,,ArchLinux: 201412-16: docker: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-16-docker-multiple-issues,ArchLinux: 201412-16: docker: multiple issues - Arch Linux Security Advisory ASA-201412-16 Severity: Medium Date: 2014-12-15 CVE-ID: CVE-2014-9356 C,,0,Website Page,,,,,,,,,,,130,,False,False,,archlinux-201412-16-docker-multiple-issues,,,,,,,,,,,,,,False,False,False,False
131,ArchLinux: 201412-17: subversion: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-17-subversion-denial-of-service,,,,,,,ArchLinux: 201412-17: subversion: denial of service,,ArchLinux: 201412-17: subversion: denial of service | LinuxSecurity...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-17-subversion-denial-of-service,ArchLinux: 201412-17: subversion: denial of service - Arch Linux Security Advisory ASA-201412-17 Severity: Medium Date: 2014-12-16 CVE-ID: CVE-2014-3580 C,,0,Website Page,,,,,,,,,,,131,,False,False,,archlinux-201412-17-subversion-denial-of-service,,,,,,,,,,,,,,False,False,False,False
132,ArchLinux: 201412-18: nss: signature forgery,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-18-nss-signature-forgery,,,,,,,ArchLinux: 201412-18: nss: signature forgery,,ArchLinux: 201412-18: nss: signature forgery | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-18-nss-signature-forgery,ArchLinux: 201412-18: nss: signature forgery - Arch Linux Security Advisory ASA-201412-18 Severity: High Date: 2014-12-16 CVE-ID: CVE-2014-1569 Pac,,0,Website Page,,,,,,,,,,,132,,False,False,,archlinux-201412-18-nss-signature-forgery,,,,,,,,,,,,,,False,False,False,False
133,ArchLinux: 201412-19: dokuwiki: cross-site scripting,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-19-dokuwiki-cross-site-scripting,,,,,,,ArchLinux: 201412-19: dokuwiki: cross-site scripting,,ArchLinux: 201412-19: dokuwiki: cross-site scripting | LinuxSecurit...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-19-dokuwiki-cross-site-scripting,ArchLinux: 201412-19: dokuwiki: cross-site scripting - Arch Linux Security Advisory ASA-201412-19 Severity: Medium Date: 2014-12-16 CVE-ID: CVE-2014-9253 P,,0,Website Page,,,,,,,,,,,133,,False,False,,archlinux-201412-19-dokuwiki-cross-site-scripting,,,,,,,,,,,,,,False,False,False,False
134,ArchLinux: 201412-2: openvpn: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-2-openvpn-denial-of-service,,,,,,,ArchLinux: 201412-2: openvpn: denial of service,,ArchLinux: 201412-2: openvpn: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-2-openvpn-denial-of-service,ArchLinux: 201412-2: openvpn: denial of service - Arch Linux Security Advisory ASA-201412-2 Severity: High Date: 2014-12-02 CVE-ID: CVE-2014-8104 Pack,,0,Website Page,,,,,,,,,,,134,,False,False,,archlinux-201412-2-openvpn-denial-of-service,,,,,,,,,,,,,,False,False,False,False
135,ArchLinux: 201412-20: unrtf: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-20-unrtf-arbitrary-code-execution,,,,,,,ArchLinux: 201412-20: unrtf: arbitrary code execution,,ArchLinux: 201412-20: unrtf: arbitrary code execution | LinuxSecuri...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-20-unrtf-arbitrary-code-execution,ArchLinux: 201412-20: unrtf: arbitrary code execution - Arch Linux Security Advisory ASA-201412-20 Severity: High Date: 2014-12-16 CVE-ID: CVE-2014-9274 CVE,,0,Website Page,,,,,,,,,,,135,,False,False,,archlinux-201412-20-unrtf-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
136,ArchLinux: 201412-21: glibc: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-21-glibc-arbitrary-code-execution,,,,,,,ArchLinux: 201412-21: glibc: arbitrary code execution,,ArchLinux: 201412-21: glibc: arbitrary code execution | LinuxSecuri...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-21-glibc-arbitrary-code-execution,ArchLinux: 201412-21: glibc: arbitrary code execution - Arch Linux Security Advisory ASA-201412-21 Severity: High Date: 2014-12-18 CVE-ID: CVE-2012-3406 CVE,,0,Website Page,,,,,,,,,,,136,,False,False,,archlinux-201412-21-glibc-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
137,ArchLinux: 201412-22: jasper: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-22-jasper-arbitrary-code-execution,,,,,,,ArchLinux: 201412-22: jasper: arbitrary code execution,,ArchLinux: 201412-22: jasper: arbitrary code execution | LinuxSecur...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-22-jasper-arbitrary-code-execution,ArchLinux: 201412-22: jasper: arbitrary code execution - Arch Linux Security Advisory ASA-201412-22 Severity: Critical Date: 2014-12-19 CVE-ID: jasper Packag,,0,Website Page,,,,,,,,,,,137,,False,False,,archlinux-201412-22-jasper-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
